           S_ALK        S_I       S_ND       S_NH      S_NO       S_O        S_S      X_BA        X_BH        X_I       X_ND        X_P        X_S
t18650  7.515926  39.987721   0.684029  24.830761  1.082774  0.006573   2.243022  3.584681  127.110632  50.871672   2.425303  16.491529  26.253937
t18651  7.515926  39.987725   0.684029  24.830746  1.082777  0.006573   2.243021  3.584685  127.110642  50.871682   2.425297  16.491544  26.253878
t18652  7.515925  39.987729   0.684029  24.830732  1.082781  0.006573   2.243020  3.584689  127.110651  50.871692   2.425292  16.491559  26.253819
t18653  7.515924  39.987732   0.684029  24.830717  1.082784  0.006573   2.243019  3.584693  127.110661  50.871703   2.425286  16.491574  26.253761
t18654  7.515923  39.987736   0.684029  24.830703  1.082787  0.006573   2.243018  3.584697  127.110670  50.871713   2.425280  16.491589  26.253702
t18655  7.515923  39.987740   0.684029  24.830688  1.082790  0.006573   2.243017  3.584701  127.110680  50.871723   2.425274  16.491604  26.253643
t18656  7.515922  39.987744   0.684030  24.830674  1.082793  0.006573   2.243016  3.584705  127.110689  50.871733   2.425268  16.491619  26.253584
t18657  7.515921  39.987748   0.684030  24.830660  1.082796  0.006573   2.243015  3.584708  127.110699  50.871744   2.425262  16.491634  26.253525
t18658  7.515921  39.987751   0.684030  24.830645  1.082799  0.006573   2.243015  3.584712  127.110708  50.871754   2.425257  16.491649  26.253467
t18659  7.515920  39.987755   0.684030  24.830631  1.082803  0.006573   2.243014  3.584716  127.110718  50.871764   2.425251  16.491664  26.253408
t18660  7.515919  39.987759   0.684030  24.830617  1.082806  0.006573   2.243013  3.584720  127.110728  50.871775   2.425245  16.491679  26.253349
t18661  7.515919  39.987763   0.684030  24.830602  1.082809  0.006573   2.243012  3.584724  127.110737  50.871785   2.425239  16.491694  26.253290
t18662  7.515918  39.987767   0.684030  24.830588  1.082812  0.006573   2.243011  3.584728  127.110747  50.871795   2.425233  16.491709  26.253232
t18663  7.515917  39.987770   0.684030  24.830573  1.082815  0.006573   2.243010  3.584732  127.110756  50.871805   2.425227  16.491724  26.253173
t18664  7.515916  39.987774   0.684031  24.830559  1.082818  0.006573   2.243009  3.584735  127.110766  50.871816   2.425222  16.491739  26.253114
t18665  7.515916  39.987778   0.684031  24.830545  1.082821  0.006573   2.243008  3.584739  127.110775  50.871826   2.425216  16.491754  26.253056
t18666  7.515915  39.987782   0.684031  24.830530  1.082825  0.006573   2.243008  3.584743  127.110785  50.871836   2.425210  16.491769  26.252997
t18667  7.515914  39.987786   0.684031  24.830516  1.082828  0.006573   2.243007  3.584747  127.110794  50.871846   2.425204  16.491783  26.252939
t18668  7.515914  39.987789   0.684031  24.830502  1.082831  0.006573   2.243006  3.584751  127.110804  50.871857   2.425198  16.491798  26.252880
t18669  7.515913  39.987793   0.684031  24.830487  1.082834  0.006573   2.243005  3.584755  127.110813  50.871867   2.425192  16.491813  26.252821
t18670  7.515912  39.987797   0.684031  24.830473  1.082837  0.006573   2.243004  3.584758  127.110823  50.871877   2.425187  16.491828  26.252763
t18671  7.515912  39.987801   0.684032  24.830459  1.082840  0.006573   2.243003  3.584762  127.110833  50.871887   2.425181  16.491843  26.252704
t18672  7.515911  39.987805   0.684032  24.830444  1.082843  0.006573   2.243002  3.584766  127.110842  50.871897   2.425175  16.491858  26.252646
t18673  7.515910  39.987808   0.684032  24.830430  1.082846  0.006573   2.243002  3.584770  127.110852  50.871908   2.425169  16.491873  26.252587
t18674  7.515910  39.987812   0.684032  24.830415  1.082850  0.006573   2.243001  3.584774  127.110861  50.871918   2.425163  16.491888  26.252529
t18675  7.515909  39.987816   0.684032  24.830401  1.082853  0.006573   2.243000  3.584778  127.110871  50.871928   2.425158  16.491903  26.252470
t18676  7.515908  39.987820   0.684032  24.830387  1.082856  0.006573   2.242999  3.584781  127.110880  50.871938   2.425152  16.491917  26.252412
t18677  7.515907  39.987824   0.684032  24.830372  1.082859  0.006573   2.242998  3.584785  127.110890  50.871948   2.425146  16.491932  26.252353
t18678  7.515907  39.987827   0.684032  24.830358  1.082862  0.006573   2.242997  3.584789  127.110899  50.871959   2.425140  16.491947  26.252295
t18679  7.515906  39.987831   0.684033  24.830344  1.082865  0.006573   2.242996  3.584793  127.110909  50.871969   2.425134  16.491962  26.252237
t18680  7.515905  39.987835   0.684033  24.830330  1.082868  0.006573   2.242995  3.584797  127.110918  50.871979   2.425129  16.491977  26.252178
t18681  7.515905  39.987839   0.684033  24.830315  1.082871  0.006573   2.242995  3.584801  127.110928  50.871989   2.425123  16.491992  26.252120
t18682  7.515904  39.987843   0.684033  24.830301  1.082875  0.006573   2.242994  3.584804  127.110937  50.871999   2.425117  16.492006  26.252061
t18683  7.515903  39.987846   0.684033  24.830287  1.082878  0.006573   2.242993  3.584808  127.110947  50.872010   2.425111  16.492021  26.252003
t18684  7.515903  39.987850   0.684033  24.830272  1.082881  0.006573   2.242992  3.584812  127.110956  50.872020   2.425105  16.492036  26.251945
t18685  7.515902  39.987854   0.684033  24.830258  1.082884  0.006573   2.242991  3.584816  127.110966  50.872030   2.425100  16.492051  26.251886
t18686  7.515901  39.987858   0.684034  24.830244  1.082887  0.006573   2.242990  3.584820  127.110975  50.872040   2.425094  16.492066  26.251828
t18687  7.515900  39.987861   0.684034  24.830229  1.082890  0.006573   2.242989  3.584824  127.110985  50.872050   2.425088  16.492081  26.251770
t18688  7.515900  39.987865   0.684034  24.830215  1.082893  0.006573   2.242989  3.584827  127.110994  50.872061   2.425082  16.492095  26.251712
t18689  7.515899  39.987869   0.684034  24.830201  1.082896  0.006573   2.242988  3.584831  127.111004  50.872071   2.425076  16.492110  26.251653
t18690  7.515898  39.987873   0.684034  24.830186  1.082899  0.006573   2.242987  3.584835  127.111013  50.872081   2.425071  16.492125  26.251595
t18691  7.515898  39.987877   0.684034  24.830172  1.082903  0.006573   2.242986  3.584839  127.111023  50.872091   2.425065  16.492140  26.251537
t18692  7.515897  39.987880   0.684034  24.830158  1.082906  0.006573   2.242985  3.584843  127.111032  50.872101   2.425059  16.492155  26.251479
t18693  7.515896  39.987884   0.684034  24.830144  1.082909  0.006573   2.242984  3.584846  127.111042  50.872111   2.425053  16.492169  26.251420
t18694  7.515896  39.987888   0.684035  24.830129  1.082912  0.006573   2.242983  3.584850  127.111051  50.872121   2.425048  16.492184  26.251362
t18695  7.515895  39.987892   0.684035  24.830115  1.082915  0.006573   2.242983  3.584854  127.111061  50.872132   2.425042  16.492199  26.251304
t18696  7.515894  39.987895   0.684035  24.830101  1.082918  0.006573   2.242982  3.584858  127.111070  50.872142   2.425036  16.492214  26.251246
t18697  7.515894  39.987899   0.684035  24.830087  1.082921  0.006573   2.242981  3.584862  127.111080  50.872152   2.425030  16.492229  26.251188
t18698  7.515893  39.987903   0.684035  24.830072  1.082924  0.006573   2.242980  3.584865  127.111089  50.872162   2.425024  16.492243  26.251130
t18699  7.515892  39.987907   0.684035  24.830058  1.082927  0.006573   2.242979  3.584869  127.111099  50.872172   2.425019  16.492258  26.251072
t18700  7.515891  39.987910   0.684035  24.830044  1.082931  0.006573   2.242978  3.584873  127.111108  50.872182   2.425013  16.492273  26.251014
t18701  7.515891  39.987914   0.684036  24.830029  1.082934  0.006573   2.242977  3.584877  127.111118  50.872192   2.425007  16.492288  26.250956
t18702  7.515890  39.987918   0.684036  24.830015  1.082937  0.006573   2.242976  3.584881  127.111127  50.872203   2.425001  16.492302  26.250898
t18703  7.515889  39.987922   0.684036  24.830001  1.082940  0.006573   2.242976  3.584885  127.111136  50.872213   2.424996  16.492317  26.250840
t18704  7.515889  39.987925   0.684036  24.829987  1.082943  0.006573   2.242975  3.584888  127.111146  50.872223   2.424990  16.492332  26.250782
t18705  7.515888  39.987929   0.684036  24.829972  1.082946  0.006573   2.242974  3.584892  127.111155  50.872233   2.424984  16.492346  26.250724
t18706  7.515887  39.987933   0.684036  24.829958  1.082949  0.006573   2.242973  3.584896  127.111165  50.872243   2.424978  16.492361  26.250666
t18707  7.515887  39.987937   0.684036  24.829944  1.082952  0.006573   2.242972  3.584900  127.111174  50.872253   2.424973  16.492376  26.250608
t18708  7.515886  39.987940   0.684036  24.829930  1.082955  0.006573   2.242971  3.584904  127.111184  50.872263   2.424967  16.492391  26.250550
t18709  7.515885  39.987944   0.684037  24.829916  1.082958  0.006573   2.242970  3.584907  127.111193  50.872273   2.424961  16.492405  26.250492
t18710  7.515885  39.987948   0.684037  24.829901  1.082962  0.006573   2.242970  3.584911  127.111203  50.872283   2.424955  16.492420  26.250434
t18711  7.515884  39.987952   0.684037  24.829887  1.082965  0.006573   2.242969  3.584915  127.111212  50.872293   2.424950  16.492435  26.250376
t18712  7.515883  39.987955   0.684037  24.829873  1.082968  0.006573   2.242968  3.584919  127.111222  50.872304   2.424944  16.492449  26.250318
t18713  7.515882  39.987959   0.684037  24.829859  1.082971  0.006573   2.242967  3.584923  127.111231  50.872314   2.424938  16.492464  26.250260
t18714  7.515882  39.987963   0.684037  24.829844  1.082974  0.006573   2.242966  3.584926  127.111240  50.872324   2.424932  16.492479  26.250202
t18715  7.515881  39.987967   0.684037  24.829830  1.082977  0.006573   2.242965  3.584930  127.111250  50.872334   2.424927  16.492494  26.250145
t18716  7.515880  39.987970   0.684037  24.829816  1.082980  0.006573   2.242964  3.584934  127.111259  50.872344   2.424921  16.492508  26.250087
t18717  7.515880  39.987974   0.684038  24.829802  1.082983  0.006573   2.242964  3.584938  127.111269  50.872354   2.424915  16.492523  26.250029
t18718  7.515879  39.987978   0.684038  24.829788  1.082986  0.006573   2.242963  3.584941  127.111278  50.872364   2.424909  16.492538  26.249971
t18719  7.515878  39.987982   0.684038  24.829773  1.082989  0.006573   2.242962  3.584945  127.111288  50.872374   2.424904  16.492552  26.249913
t18720  7.515878  39.987985   0.684038  24.829759  1.082992  0.006573   2.242961  3.584949  127.111297  50.872384   2.424898  16.492567  26.249856
t18721  7.515877  39.987989   0.684038  24.829745  1.082996  0.006573   2.242960  3.584953  127.111306  50.872394   2.424892  16.492582  26.249798
t18722  7.515876  39.987993   0.684038  24.829731  1.082999  0.006573   2.242959  3.584957  127.111316  50.872404   2.424886  16.492596  26.249740
t18723  7.515876  39.987997   0.684038  24.829717  1.083002  0.006573   2.242958  3.584960  127.111325  50.872414   2.424881  16.492611  26.249683
t18724  7.515875  39.988000   0.684039  24.829702  1.083005  0.006573   2.242958  3.584964  127.111335  50.872424   2.424875  16.492626  26.249625
t18725  7.515874  39.988004   0.684039  24.829688  1.083008  0.006573   2.242957  3.584968  127.111344  50.872434   2.424869  16.492640  26.249567
t18726  7.515873  39.988008   0.684039  24.829674  1.083011  0.006573   2.242956  3.584972  127.111354  50.872444   2.424864  16.492655  26.249510
t18727  7.515873  39.988011   0.684039  24.829660  1.083014  0.006573   2.242955  3.584976  127.111363  50.872454   2.424858  16.492669  26.249452
t18728  7.515872  39.988015   0.684039  24.829646  1.083017  0.006573   2.242954  3.584979  127.111372  50.872465   2.424852  16.492684  26.249394
t18729  7.515871  39.988019   0.684039  24.829632  1.083020  0.006573   2.242953  3.584983  127.111382  50.872475   2.424846  16.492699  26.249337
t18730  7.515871  39.988023   0.684039  24.829617  1.083023  0.006573   2.242952  3.584987  127.111391  50.872485   2.424841  16.492713  26.249279
t18731  7.515870  39.988026   0.684039  24.829603  1.083026  0.006573   2.242952  3.584991  127.111401  50.872495   2.424835  16.492728  26.249222
t18732  7.515869  39.988030   0.684040  24.829589  1.083029  0.006573   2.242951  3.584994  127.111410  50.872505   2.424829  16.492742  26.249164
t18733  7.515869  39.988034   0.684040  24.829575  1.083033  0.006573   2.242950  3.584998  127.111419  50.872515   2.424824  16.492757  26.249107
t18734  7.515868  39.988037   0.684040  24.829561  1.083036  0.006573   2.242949  3.585002  127.111429  50.872525   2.424818  16.492772  26.249049
t18735  7.515867  39.988041   0.684040  24.829547  1.083039  0.006573   2.242948  3.585006  127.111438  50.872535   2.424812  16.492786  26.248992
t18736  7.515867  39.988045   0.684040  24.829532  1.083042  0.006573   2.242947  3.585010  127.111448  50.872545   2.424806  16.492801  26.248934
t18737  7.515866  39.988049   0.684040  24.829518  1.083045  0.006573   2.242947  3.585013  127.111457  50.872555   2.424801  16.492815  26.248877
t18738  7.515865  39.988052   0.684040  24.829504  1.083048  0.006573   2.242946  3.585017  127.111466  50.872565   2.424795  16.492830  26.248819
t18739  7.515865  39.988056   0.684040  24.829490  1.083051  0.006573   2.242945  3.585021  127.111476  50.872575   2.424789  16.492845  26.248762
t18740  7.515864  39.988060   0.684041  24.829476  1.083054  0.006573   2.242944  3.585025  127.111485  50.872585   2.424784  16.492859  26.248704
t18741  7.515863  39.988063   0.684041  24.829462  1.083057  0.006573   2.242943  3.585028  127.111495  50.872595   2.424778  16.492874  26.248647
t18742  7.515862  39.988067   0.684041  24.829448  1.083060  0.006573   2.242942  3.585032  127.111504  50.872605   2.424772  16.492888  26.248589
t18743  7.515862  39.988071   0.684041  24.829434  1.083063  0.006573   2.242941  3.585036  127.111513  50.872615   2.424766  16.492903  26.248532
t18744  7.515861  39.988075   0.684041  24.829419  1.083066  0.006573   2.242941  3.585040  127.111523  50.872625   2.424761  16.492917  26.248475
t18745  7.515860  39.988078   0.684041  24.829405  1.083069  0.006573   2.242940  3.585043  127.111532  50.872635   2.424755  16.492932  26.248417
t18746  7.515860  39.988082   0.684041  24.829391  1.083072  0.006573   2.242939  3.585047  127.111542  50.872645   2.424749  16.492947  26.248360
t18747  7.515859  39.988086   0.684042  24.829377  1.083076  0.006573   2.242938  3.585051  127.111551  50.872655   2.424744  16.492961  26.248303
t18748  7.515858  39.988089   0.684042  24.829363  1.083079  0.006573   2.242937  3.585055  127.111560  50.872665   2.424738  16.492976  26.248245
t18749  7.515858  39.988093   0.684042  24.829349  1.083082  0.006573   2.242936  3.585058  127.111570  50.872675   2.424732  16.492990  26.248188
t18750  7.515857  39.988097   0.684042  24.829335  1.083085  0.006573   2.242935  3.585062  127.111579  50.872684   2.424727  16.493005  26.248131
t18751  7.515856  39.988100   0.684042  24.829321  1.083088  0.006573   2.242935  3.585066  127.111588  50.872694   2.424721  16.493019  26.248074
t18752  7.515856  39.988104   0.684042  24.829307  1.083091  0.006573   2.242934  3.585070  127.111598  50.872704   2.424715  16.493034  26.248016
t18753  7.515855  39.988108   0.684042  24.829292  1.083094  0.006573   2.242933  3.585073  127.111607  50.872714   2.424710  16.493048  26.247959
t18754  7.515854  39.988112   0.684042  24.829278  1.083097  0.006573   2.242932  3.585077  127.111616  50.872724   2.424704  16.493063  26.247902
t18755  7.515854  39.988115   0.684043  24.829264  1.083100  0.006573   2.242931  3.585081  127.111626  50.872734   2.424698  16.493077  26.247845
t18756  7.515853  39.988119   0.684043  24.829250  1.083103  0.006573   2.242930  3.585085  127.111635  50.872744   2.424693  16.493092  26.247788
t18757  7.515852  39.988123   0.684043  24.829236  1.083106  0.006573   2.242930  3.585088  127.111645  50.872754   2.424687  16.493106  26.247731
t18758  7.515851  39.988126   0.684043  24.829222  1.083109  0.006573   2.242929  3.585092  127.111654  50.872764   2.424681  16.493121  26.247673
t18759  7.515851  39.988130   0.684043  24.829208  1.083112  0.006573   2.242928  3.585096  127.111663  50.872774   2.424675  16.493135  26.247616
t18760  7.515850  39.988134   0.684043  24.829194  1.083115  0.006573   2.242927  3.585100  127.111673  50.872784   2.424670  16.493150  26.247559
t18761  7.515849  39.988137   0.684043  24.829180  1.083118  0.006573   2.242926  3.585103  127.111682  50.872794   2.424664  16.493164  26.247502
t18762  7.515849  39.988141   0.684043  24.829166  1.083121  0.006573   2.242925  3.585107  127.111691  50.872804   2.424658  16.493179  26.247445
t18763  7.515848  39.988145   0.684044  24.829152  1.083124  0.006573   2.242924  3.585111  127.111701  50.872814   2.424653  16.493193  26.247388
t18764  7.515847  39.988148   0.684044  24.829138  1.083127  0.006573   2.242924  3.585115  127.111710  50.872824   2.424647  16.493207  26.247331
t18765  7.515847  39.988152   0.684044  24.829124  1.083131  0.006573   2.242923  3.585118  127.111719  50.872834   2.424641  16.493222  26.247274
t18766  7.515846  39.988156   0.684044  24.829109  1.083134  0.006573   2.242922  3.585122  127.111729  50.872843   2.424636  16.493236  26.247217
t18767  7.515845  39.988159   0.684044  24.829095  1.083137  0.006573   2.242921  3.585126  127.111738  50.872853   2.424630  16.493251  26.247160
t18768  7.515845  39.988163   0.684044  24.829081  1.083140  0.006573   2.242920  3.585130  127.111747  50.872863   2.424625  16.493265  26.247103
t18769  7.515844  39.988167   0.684044  24.829067  1.083143  0.006573   2.242919  3.585133  127.111757  50.872873   2.424619  16.493280  26.247046
t18770  7.515843  39.988170   0.684045  24.829053  1.083146  0.006573   2.242919  3.585137  127.111766  50.872883   2.424613  16.493294  26.246989
t18771  7.515843  39.988174   0.684045  24.829039  1.083149  0.006573   2.242918  3.585141  127.111775  50.872893   2.424608  16.493309  26.246932
t18772  7.515842  39.988178   0.684045  24.829025  1.083152  0.006573   2.242917  3.585145  127.111785  50.872903   2.424602  16.493323  26.246875
t18773  7.515841  39.988181   0.684045  24.829011  1.083155  0.006573   2.242916  3.585148  127.111794  50.872913   2.424596  16.493337  26.246818
t18774  7.515840  39.988185   0.684045  24.828997  1.083158  0.006573   2.242915  3.585152  127.111803  50.872923   2.424591  16.493352  26.246762
t18775  7.515840  39.988189   0.684045  24.828983  1.083161  0.006573   2.242914  3.585156  127.111813  50.872933   2.424585  16.493366  26.246705
t18776  7.515839  39.988192   0.684045  24.828969  1.083164  0.006573   2.242913  3.585160  127.111822  50.872942   2.424579  16.493381  26.246648
t18777  7.515838  39.988196   0.684045  24.828955  1.083167  0.006573   2.242913  3.585163  127.111831  50.872952   2.424574  16.493395  26.246591
t18778  7.515838  39.988200   0.684046  24.828941  1.083170  0.006573   2.242912  3.585167  127.111840  50.872962   2.424568  16.493409  26.246534
t18779  7.515837  39.988203   0.684046  24.828927  1.083173  0.006573   2.242911  3.585171  127.111850  50.872972   2.424562  16.493424  26.246477
t18780  7.515836  39.988207   0.684046  24.828913  1.083176  0.006573   2.242910  3.585174  127.111859  50.872982   2.424557  16.493438  26.246421
t18781  7.515836  39.988211   0.684046  24.828899  1.083179  0.006573   2.242909  3.585178  127.111868  50.872992   2.424551  16.493453  26.246364
t18782  7.515835  39.988214   0.684046  24.828885  1.083182  0.006573   2.242908  3.585182  127.111878  50.873002   2.424545  16.493467  26.246307
t18783  7.515834  39.988218   0.684046  24.828871  1.083185  0.006573   2.242908  3.585186  127.111887  50.873011   2.424540  16.493481  26.246250
t18784  7.515834  39.988222   0.684046  24.828857  1.083188  0.006573   2.242907  3.585189  127.111896  50.873021   2.424534  16.493496  26.246194
t18785  7.515833  39.988225   0.684046  24.828843  1.083191  0.006573   2.242906  3.585193  127.111906  50.873031   2.424529  16.493510  26.246137
t18786  7.515832  39.988229   0.684047  24.828829  1.083194  0.006573   2.242905  3.585197  127.111915  50.873041   2.424523  16.493524  26.246080
t18787  7.515832  39.988233   0.684047  24.828815  1.083197  0.006573   2.242904  3.585200  127.111924  50.873051   2.424517  16.493539  26.246024
t18788  7.515831  39.988236   0.684047  24.828801  1.083200  0.006573   2.242903  3.585204  127.111933  50.873061   2.424512  16.493553  26.245967
t18789  7.515830  39.988240   0.684047  24.828787  1.083204  0.006573   2.242902  3.585208  127.111943  50.873071   2.424506  16.493568  26.245910
t18790  7.515830  39.988244   0.684047  24.828773  1.083207  0.006573   2.242902  3.585212  127.111952  50.873080   2.424500  16.493582  26.245854
t18791  7.515829  39.988247   0.684047  24.828759  1.083210  0.006573   2.242901  3.585215  127.111961  50.873090   2.424495  16.493596  26.245797
t18792  7.515828  39.988251   0.684047  24.828745  1.083213  0.006573   2.242900  3.585219  127.111971  50.873100   2.424489  16.493611  26.245741
t18793  7.515827  39.988255   0.684047  24.828731  1.083216  0.006573   2.242899  3.585223  127.111980  50.873110   2.424484  16.493625  26.245684
t18794  7.515827  39.988258   0.684048  24.828717  1.083219  0.006573   2.242898  3.585226  127.111989  50.873120   2.424478  16.493639  26.245627
t18795  7.515826  39.988262   0.684048  24.828703  1.083222  0.006573   2.242897  3.585230  127.111998  50.873129   2.424472  16.493653  26.245571
t18796  7.515825  39.988266   0.684048  24.828689  1.083225  0.006573   2.242897  3.585234  127.112008  50.873139   2.424467  16.493668  26.245514
t18797  7.515825  39.988269   0.684048  24.828675  1.083228  0.006573   2.242896  3.585238  127.112017  50.873149   2.424461  16.493682  26.245458
t18798  7.515824  39.988273   0.684048  24.828661  1.083231  0.006573   2.242895  3.585241  127.112026  50.873159   2.424455  16.493696  26.245401
t18799  7.515823  39.988276   0.684048  24.828647  1.083234  0.006573   2.242894  3.585245  127.112035  50.873169   2.424450  16.493711  26.245345
t18800  7.515823  39.988280   0.684048  24.828633  1.083237  0.006573   2.242893  3.585249  127.112045  50.873179   2.424444  16.493725  26.245288
t18801  7.515822  39.988284   0.684049  24.828619  1.083240  0.006573   2.242892  3.585252  127.112054  50.873188   2.424439  16.493739  26.245232
t18802  7.515821  39.988287   0.684049  24.828605  1.083243  0.006573   2.242892  3.585256  127.112063  50.873198   2.424433  16.493754  26.245176
t18803  7.515821  39.988291   0.684049  24.828592  1.083246  0.006573   2.242891  3.585260  127.112073  50.873208   2.424427  16.493768  26.245119
t18804  7.515820  39.988295   0.684049  24.828578  1.083249  0.006573   2.242890  3.585264  127.112082  50.873218   2.424422  16.493782  26.245063
t18805  7.515819  39.988298   0.684049  24.828564  1.083252  0.006573   2.242889  3.585267  127.112091  50.873227   2.424416  16.493796  26.245006
t18806  7.515819  39.988302   0.684049  24.828550  1.083255  0.006573   2.242888  3.585271  127.112100  50.873237   2.424411  16.493811  26.244950
t18807  7.515818  39.988306   0.684049  24.828536  1.083258  0.006573   2.242887  3.585275  127.112110  50.873247   2.424405  16.493825  26.244894
t18808  7.515817  39.988309   0.684049  24.828522  1.083261  0.006573   2.242887  3.585278  127.112119  50.873257   2.424399  16.493839  26.244837
t18809  7.515817  39.988313   0.684050  24.828508  1.083264  0.006573   2.242886  3.585282  127.112128  50.873267   2.424394  16.493853  26.244781
t18810  7.515816  39.988316   0.684050  24.828494  1.083267  0.006573   2.242885  3.585286  127.112137  50.873276   2.424388  16.493868  26.244725
t18811  7.515815  39.988320   0.684050  24.828480  1.083270  0.006573   2.242884  3.585289  127.112147  50.873286   2.424383  16.493882  26.244668
t18812  7.515814  39.988324   0.684050  24.828466  1.083273  0.006573   2.242883  3.585293  127.112156  50.873296   2.424377  16.493896  26.244612
t18813  7.515814  39.988327   0.684050  24.828452  1.083276  0.006573   2.242882  3.585297  127.112165  50.873306   2.424371  16.493910  26.244556
t18814  7.515813  39.988331   0.684050  24.828438  1.083279  0.006573   2.242882  3.585301  127.112174  50.873315   2.424366  16.493925  26.244500
t18815  7.515812  39.988335   0.684050  24.828424  1.083282  0.006573   2.242881  3.585304  127.112183  50.873325   2.424360  16.493939  26.244444
t18816  7.515812  39.988338   0.684050  24.828411  1.083285  0.006573   2.242880  3.585308  127.112193  50.873335   2.424355  16.493953  26.244387
t18817  7.515811  39.988342   0.684051  24.828397  1.083288  0.006573   2.242879  3.585312  127.112202  50.873345   2.424349  16.493967  26.244331
t18818  7.515810  39.988345   0.684051  24.828383  1.083291  0.006573   2.242878  3.585315  127.112211  50.873354   2.424344  16.493982  26.244275
t18819  7.515810  39.988349   0.684051  24.828369  1.083294  0.006573   2.242877  3.585319  127.112220  50.873364   2.424338  16.493996  26.244219
t18820  7.515809  39.988353   0.684051  24.828355  1.083297  0.006573   2.242877  3.585323  127.112230  50.873374   2.424332  16.494010  26.244163
t18821  7.515808  39.988356   0.684051  24.828341  1.083300  0.006573   2.242876  3.585326  127.112239  50.873384   2.424327  16.494024  26.244107
t18822  7.515808  39.988360   0.684051  24.828327  1.083303  0.006573   2.242875  3.585330  127.112248  50.873393   2.424321  16.494038  26.244050
t18823  7.515807  39.988363   0.684051  24.828313  1.083306  0.006573   2.242874  3.585334  127.112257  50.873403   2.424316  16.494053  26.243994
t18824  7.515806  39.988367   0.684051  24.828299  1.083309  0.006573   2.242873  3.585337  127.112267  50.873413   2.424310  16.494067  26.243938
t18825  7.515806  39.988371   0.684052  24.828286  1.083312  0.006573   2.242872  3.585341  127.112276  50.873423   2.424305  16.494081  26.243882
t18826  7.515805  39.988374   0.684052  24.828272  1.083315  0.006573   2.242872  3.585345  127.112285  50.873432   2.424299  16.494095  26.243826
t18827  7.515804  39.988378   0.684052  24.828258  1.083318  0.006573   2.242871  3.585348  127.112294  50.873442   2.424293  16.494109  26.243770
t18828  7.515804  39.988381   0.684052  24.828244  1.083321  0.006573   2.242870  3.585352  127.112303  50.873452   2.424288  16.494124  26.243714
t18829  7.515803  39.988385   0.684052  24.828230  1.083324  0.006573   2.242869  3.585356  127.112313  50.873461   2.424282  16.494138  26.243658
t18830  7.515802  39.988389   0.684052  24.828216  1.083327  0.006573   2.242868  3.585359  127.112322  50.873471   2.424277  16.494152  26.243602
t18831  7.515802  39.988392   0.684052  24.828202  1.083330  0.006573   2.242867  3.585363  127.112331  50.873481   2.424271  16.494166  26.243546
t18832  7.515801  39.988396   0.684052  24.828189  1.083333  0.006573   2.242867  3.585367  127.112340  50.873490   2.424266  16.494180  26.243490
t18833  7.515800  39.988399   0.684053  24.828175  1.083336  0.006573   2.242866  3.585370  127.112349  50.873500   2.424260  16.494194  26.243434
t18834  7.515800  39.988403   0.684053  24.828161  1.083339  0.006573   2.242865  3.585374  127.112359  50.873510   2.424255  16.494208  26.243378
t18835  7.515799  39.988407   0.684053  24.828147  1.083342  0.006573   2.242864  3.585378  127.112368  50.873520   2.424249  16.494223  26.243322
t18836  7.515798  39.988410   0.684053  24.828133  1.083345  0.006573   2.242863  3.585382  127.112377  50.873529   2.424243  16.494237  26.243267
t18837  7.515797  39.988414   0.684053  24.828119  1.083348  0.006573   2.242862  3.585385  127.112386  50.873539   2.424238  16.494251  26.243211
t18838  7.515797  39.988417   0.684053  24.828105  1.083351  0.006573   2.242862  3.585389  127.112395  50.873549   2.424232  16.494265  26.243155
t18839  7.515796  39.988421   0.684053  24.828092  1.083354  0.006573   2.242861  3.585393  127.112404  50.873558   2.424227  16.494279  26.243099
t18840  7.515795  39.988425   0.684053  24.828078  1.083357  0.006573   2.242860  3.585396  127.112414  50.873568   2.424221  16.494293  26.243043
t18841  7.515795  39.988428   0.684054  24.828064  1.083360  0.006573   2.242859  3.585400  127.112423  50.873578   2.424216  16.494307  26.242987
t18842  7.515794  39.988432   0.684054  24.828050  1.083363  0.006573   2.242858  3.585404  127.112432  50.873587   2.424210  16.494321  26.242932
t18843  7.515793  39.988435   0.684054  24.828036  1.083366  0.006573   2.242857  3.585407  127.112441  50.873597   2.424205  16.494336  26.242876
t18844  7.515793  39.988439   0.684054  24.828023  1.083369  0.006573   2.242857  3.585411  127.112450  50.873607   2.424199  16.494350  26.242820
t18845  7.515792  39.988443   0.684054  24.828009  1.083372  0.006573   2.242856  3.585415  127.112460  50.873616   2.424194  16.494364  26.242764
t18846  7.515791  39.988446   0.684054  24.827995  1.083375  0.006573   2.242855  3.585418  127.112469  50.873626   2.424188  16.494378  26.242708
t18847  7.515791  39.988450   0.684054  24.827981  1.083378  0.006573   2.242854  3.585422  127.112478  50.873636   2.424182  16.494392  26.242653
t18848  7.515790  39.988453   0.684054  24.827967  1.083381  0.006573   2.242853  3.585425  127.112487  50.873645   2.424177  16.494406  26.242597
t18849  7.515789  39.988457   0.684055  24.827954  1.083384  0.006573   2.242852  3.585429  127.112496  50.873655   2.424171  16.494420  26.242541
t18850  7.515789  39.988460   0.684055  24.827940  1.083387  0.006573   2.242852  3.585433  127.112505  50.873665   2.424166  16.494434  26.242486
t18851  7.515788  39.988464   0.684055  24.827926  1.083390  0.006573   2.242851  3.585436  127.112515  50.873674   2.424160  16.494448  26.242430
