           S_ALK        S_I       S_ND       S_NH      S_NO       S_O        S_S      X_BA        X_BH        X_I       X_ND        X_P        X_S
t3333   6.635945  38.540380   3.297847  20.553422  6.176214  1.893715   7.083032  3.328151  159.124845  48.177920   4.019497   7.066535  24.194635
t3334   6.636013  38.540903   3.297756  20.553638  6.176550  1.893715   7.082836  3.328327  159.125843  48.178823   4.018721   7.067680  24.190295
t3335   6.636080  38.541427   3.297665  20.553853  6.176887  1.893714   7.082641  3.328504  159.126840  48.179726   4.017945   7.068824  24.185958
t3336   6.636148  38.541951   3.297575  20.554068  6.177223  1.893714   7.082445  3.328680  159.127836  48.180628   4.017170   7.069967  24.181623
t3337   6.636216  38.542475   3.297484  20.554284  6.177559  1.893714   7.082250  3.328856  159.128831  48.181531   4.016395   7.071111  24.177291
t3338   6.636283  38.543000   3.297393  20.554500  6.177896  1.893713   7.082054  3.329033  159.129824  48.182432   4.015621   7.072253  24.172960
t3339   6.636351  38.543524   3.297302  20.554716  6.178232  1.893713   7.081859  3.329209  159.130817  48.183334   4.014848   7.073396  24.168632
t3340   6.636419  38.544049   3.297212  20.554932  6.178568  1.893712   7.081664  3.329385  159.131808  48.184235   4.014074   7.074538  24.164306
t3341   6.636487  38.544573   3.297121  20.555148  6.178904  1.893712   7.081468  3.329561  159.132798  48.185136   4.013302   7.075680  24.159983
t3342   6.636554  38.545098   3.297031  20.555364  6.179239  1.893712   7.081273  3.329737  159.133787  48.186036   4.012529   7.076822  24.155661
t3343   6.636622  38.545623   3.296940  20.555581  6.179575  1.893711   7.081078  3.329913  159.134775  48.186937   4.011758   7.077963  24.151342
t3344   6.636690  38.546148   3.296850  20.555797  6.179911  1.893711   7.080883  3.330089  159.135762  48.187836   4.010986   7.079104  24.147025
t3345   6.636758  38.546673   3.296760  20.556014  6.180246  1.893710   7.080688  3.330265  159.136747  48.188736   4.010216   7.080245  24.142710
t3346   6.636826  38.547198   3.296669  20.556231  6.180582  1.893710   7.080494  3.330440  159.137732  48.189635   4.009445   7.081385  24.138398
t3347   6.636894  38.547724   3.296579  20.556448  6.180917  1.893709   7.080299  3.330616  159.138715  48.190534   4.008675   7.082525  24.134087
t3348   6.636962  38.548249   3.296489  20.556665  6.181252  1.893709   7.080104  3.330792  159.139697  48.191433   4.007906   7.083664  24.129779
t3349   6.637030  38.548775   3.296399  20.556882  6.181587  1.893709   7.079910  3.330967  159.140678  48.192331   4.007137   7.084804  24.125473
t3350   6.637098  38.549301   3.296309  20.557099  6.181923  1.893708   7.079715  3.331143  159.141658  48.193229   4.006368   7.085942  24.121170
t3351   6.637166  38.549826   3.296219  20.557317  6.182258  1.893708   7.079521  3.331319  159.142636  48.194127   4.005600   7.087081  24.116868
t3352   6.637235  38.550352   3.296129  20.557534  6.182592  1.893707   7.079327  3.331494  159.143614  48.195024   4.004833   7.088219  24.112569
t3353   6.637303  38.550879   3.296040  20.557752  6.182927  1.893707   7.079133  3.331669  159.144590  48.195921   4.004065   7.089357  24.108272
t3354   6.637371  38.551405   3.295950  20.557970  6.183262  1.893707   7.078939  3.331845  159.145566  48.196818   4.003299   7.090495  24.103977
t3355   6.637439  38.551931   3.295860  20.558188  6.183597  1.893706   7.078745  3.332020  159.146540  48.197714   4.002533   7.091632  24.099684
t3356   6.637508  38.552457   3.295771  20.558406  6.183931  1.893706   7.078551  3.332196  159.147513  48.198610   4.001767   7.092769  24.095394
t3357   6.637576  38.552984   3.295681  20.558624  6.184266  1.893705   7.078357  3.332371  159.148485  48.199506   4.001002   7.093905  24.091106
t3358   6.637644  38.553511   3.295592  20.558842  6.184600  1.893705   7.078163  3.332546  159.149456  48.200402   4.000237   7.095041  24.086820
t3359   6.637713  38.554037   3.295502  20.559061  6.184934  1.893705   7.077969  3.332721  159.150425  48.201297   3.999472   7.096177  24.082536
t3360   6.637781  38.554564   3.295413  20.559279  6.185269  1.893704   7.077776  3.332896  159.151394  48.202192   3.998709   7.097313  24.078255
t3361   6.637850  38.555091   3.295324  20.559498  6.185603  1.893704   7.077582  3.333071  159.152361  48.203086   3.997945   7.098448  24.073975
t3362   6.637918  38.555618   3.295234  20.559717  6.185937  1.893703   7.077389  3.333246  159.153327  48.203980   3.997182   7.099582  24.069698
t3363   6.637987  38.556145   3.295145  20.559936  6.186271  1.893703   7.077195  3.333421  159.154292  48.204874   3.996420   7.100717  24.065423
t3364   6.638055  38.556673   3.295056  20.560155  6.186604  1.893702   7.077002  3.333596  159.155256  48.205768   3.995658   7.101851  24.061150
t3365   6.638124  38.557200   3.294967  20.560374  6.186938  1.893702   7.076809  3.333771  159.156219  48.206661   3.994896   7.102985  24.056880
t3366   6.638192  38.557728   3.294878  20.560593  6.187272  1.893702   7.076616  3.333946  159.157181  48.207554   3.994135   7.104118  24.052612
t3367   6.638261  38.558255   3.294789  20.560813  6.187605  1.893701   7.076423  3.334120  159.158141  48.208447   3.993374   7.105251  24.048346
t3368   6.638330  38.558783   3.294700  20.561032  6.187939  1.893701   7.076230  3.334295  159.159101  48.209339   3.992614   7.106384  24.044082
t3369   6.638398  38.559311   3.294612  20.561252  6.188272  1.893700   7.076037  3.334470  159.160059  48.210231   3.991854   7.107517  24.039820
t3370   6.638467  38.559839   3.294523  20.561471  6.188606  1.893700   7.075844  3.334644  159.161016  48.211123   3.991095   7.108649  24.035560
t3371   6.638536  38.560367   3.294434  20.561691  6.188939  1.893700   7.075652  3.334819  159.161973  48.212014   3.990336   7.109781  24.031303
t3372   6.638604  38.560895   3.294346  20.561911  6.189272  1.893699   7.075459  3.334994  159.162927  48.212905   3.989578   7.110912  24.027048
t3373   6.638673  38.561423   3.294257  20.562131  6.189605  1.893699   7.075267  3.335168  159.163881  48.213796   3.988820   7.112043  24.022795
t3374   6.638742  38.561951   3.294169  20.562351  6.189938  1.893698   7.075074  3.335342  159.164834  48.214687   3.988063   7.113174  24.018545
t3375   6.638811  38.562480   3.294080  20.562572  6.190271  1.893698   7.074882  3.335517  159.165786  48.215577   3.987306   7.114304  24.014296
t3376   6.638880  38.563008   3.293992  20.562792  6.190604  1.893698   7.074690  3.335691  159.166736  48.216467   3.986549   7.115434  24.010050
t3377   6.638949  38.563537   3.293904  20.563013  6.190936  1.893697   7.074497  3.335865  159.167686  48.217356   3.985793   7.116564  24.005806
t3378   6.639018  38.564065   3.293815  20.563233  6.191269  1.893697   7.074305  3.336039  159.168634  48.218245   3.985037   7.117694  24.001564
t3379   6.639087  38.564594   3.293727  20.563454  6.191601  1.893696   7.074113  3.336214  159.169581  48.219134   3.984282   7.118823  23.997324
t3380   6.639156  38.565123   3.293639  20.563675  6.191934  1.893696   7.073921  3.336388  159.170527  48.220023   3.983527   7.119951  23.993087
t3381   6.639225  38.565652   3.293551  20.563896  6.192266  1.893696   7.073730  3.336562  159.171472  48.220911   3.982773   7.121080  23.988851
t3382   6.639294  38.566181   3.293463  20.564117  6.192598  1.893695   7.073538  3.336736  159.172416  48.221799   3.982019   7.122208  23.984618
t3383   6.639363  38.566710   3.293375  20.564338  6.192930  1.893695   7.073346  3.336910  159.173358  48.222687   3.981266   7.123336  23.980387
t3384   6.639432  38.567239   3.293287  20.564559  6.193262  1.893694   7.073154  3.337084  159.174300  48.223574   3.980513   7.124463  23.976158
t3385   6.639501  38.567769   3.293200  20.564781  6.193594  1.893694   7.072963  3.337258  159.175240  48.224461   3.979761   7.125590  23.971932
t3386   6.639570  38.568298   3.293112  20.565002  6.193926  1.893694   7.072772  3.337431  159.176180  48.225348   3.979009   7.126717  23.967708
t3387   6.639639  38.568828   3.293024  20.565224  6.194258  1.893693   7.072580  3.337605  159.177118  48.226234   3.978257   7.127843  23.963485
t3388   6.639709  38.569357   3.292937  20.565446  6.194590  1.893693   7.072389  3.337779  159.178055  48.227120   3.977506   7.128969  23.959265
t3389   6.639778  38.569887   3.292849  20.565668  6.194921  1.893692   7.072198  3.337953  159.178991  48.228006   3.976756   7.130095  23.955048
t3390   6.639847  38.570417   3.292762  20.565889  6.195253  1.893692   7.072007  3.338126  159.179926  48.228891   3.976006   7.131220  23.950832
t3391   6.639916  38.570947   3.292674  20.566112  6.195584  1.893692   7.071816  3.338300  159.180860  48.229777   3.975256   7.132345  23.946618
t3392   6.639986  38.571477   3.292587  20.566334  6.195916  1.893691   7.071625  3.338473  159.181793  48.230661   3.974507   7.133470  23.942407
t3393   6.640055  38.572007   3.292499  20.566556  6.196247  1.893691   7.071434  3.338647  159.182724  48.231546   3.973758   7.134595  23.938198
t3394   6.640125  38.572537   3.292412  20.566778  6.196578  1.893690   7.071243  3.338820  159.183655  48.232430   3.973010   7.135719  23.933991
t3395   6.640194  38.573067   3.292325  20.567001  6.196909  1.893690   7.071052  3.338993  159.184584  48.233314   3.972262   7.136842  23.929787
t3396   6.640263  38.573597   3.292238  20.567223  6.197240  1.893690   7.070862  3.339167  159.185513  48.234198   3.971514   7.137966  23.925584
t3397   6.640333  38.574128   3.292151  20.567446  6.197571  1.893689   7.070671  3.339340  159.186440  48.235081   3.970767   7.139089  23.921384
t3398   6.640402  38.574658   3.292064  20.567669  6.197902  1.893689   7.070481  3.339513  159.187366  48.235964   3.970021   7.140211  23.917185
t3399   6.640472  38.575188   3.291977  20.567892  6.198233  1.893688   7.070290  3.339686  159.188291  48.236847   3.969275   7.141334  23.912989
t3400   6.640541  38.575719   3.291890  20.568115  6.198563  1.893688   7.070100  3.339860  159.189215  48.237729   3.968529   7.142456  23.908796
t3401   6.640611  38.576250   3.291803  20.568338  6.198894  1.893688   7.069910  3.340033  159.190138  48.238611   3.967784   7.143578  23.904604
t3402   6.640680  38.576780   3.291717  20.568561  6.199224  1.893687   7.069720  3.340206  159.191059  48.239493   3.967039   7.144699  23.900414
t3403   6.640750  38.577311   3.291630  20.568784  6.199555  1.893687   7.069530  3.340379  159.191980  48.240374   3.966295   7.145820  23.896227
t3404   6.640820  38.577842   3.291543  20.569008  6.199885  1.893686   7.069340  3.340552  159.192900  48.241256   3.965551   7.146941  23.892042
t3405   6.640889  38.578373   3.291457  20.569231  6.200215  1.893686   7.069150  3.340725  159.193818  48.242136   3.964808   7.148061  23.887859
t3406   6.640959  38.578904   3.291370  20.569455  6.200545  1.893686   7.068960  3.340897  159.194735  48.243017   3.964065   7.149181  23.883678
t3407   6.641029  38.579435   3.291284  20.569678  6.200875  1.893685   7.068770  3.341070  159.195652  48.243897   3.963322   7.150301  23.879500
t3408   6.641098  38.579966   3.291198  20.569902  6.201205  1.893685   7.068581  3.341243  159.196567  48.244777   3.962580   7.151420  23.875323
t3409   6.641168  38.580498   3.291111  20.570126  6.201535  1.893684   7.068391  3.341416  159.197481  48.245657   3.961839   7.152539  23.871149
t3410   6.641238  38.581029   3.291025  20.570350  6.201865  1.893684   7.068202  3.341588  159.198394  48.246536   3.961098   7.153658  23.866977
t3411   6.641308  38.581561   3.290939  20.570574  6.202195  1.893684   7.068012  3.341761  159.199306  48.247415   3.960357   7.154776  23.862807
t3412   6.641378  38.582092   3.290853  20.570798  6.202524  1.893683   7.067823  3.341933  159.200216  48.248294   3.959617   7.155894  23.858639
t3413   6.641447  38.582624   3.290767  20.571023  6.202854  1.893683   7.067634  3.342106  159.201126  48.249172   3.958877   7.157012  23.854474
t3414   6.641517  38.583155   3.290681  20.571247  6.203183  1.893682   7.067445  3.342278  159.202035  48.250050   3.958138   7.158129  23.850310
t3415   6.641587  38.583687   3.290595  20.571471  6.203512  1.893682   7.067256  3.342451  159.202942  48.250928   3.957399   7.159246  23.846149
t3416   6.641657  38.584219   3.290509  20.571696  6.203842  1.893682   7.067067  3.342623  159.203849  48.251805   3.956661   7.160363  23.841990
t3417   6.641727  38.584750   3.290423  20.571921  6.204171  1.893681   7.066878  3.342795  159.204754  48.252683   3.955923   7.161479  23.837833
t3418   6.641797  38.585282   3.290337  20.572145  6.204500  1.893681   7.066689  3.342968  159.205659  48.253559   3.955185   7.162595  23.833678
t3419   6.641867  38.585814   3.290251  20.572370  6.204829  1.893680   7.066500  3.343140  159.206562  48.254436   3.954448   7.163711  23.829525
t3420   6.641937  38.586346   3.290166  20.572595  6.205158  1.893680   7.066312  3.343312  159.207464  48.255312   3.953711   7.164827  23.825375
t3421   6.642007  38.586878   3.290080  20.572820  6.205487  1.893680   7.066123  3.343484  159.208365  48.256188   3.952975   7.165942  23.821226
t3422   6.642077  38.587410   3.289995  20.573045  6.205815  1.893679   7.065935  3.343656  159.209265  48.257064   3.952239   7.167056  23.817080
t3423   6.642147  38.587943   3.289909  20.573270  6.206144  1.893679   7.065746  3.343828  159.210164  48.257939   3.951504   7.168171  23.812936
t3424   6.642217  38.588475   3.289824  20.573496  6.206472  1.893678   7.065558  3.344000  159.211062  48.258814   3.950769   7.169285  23.808794
t3425   6.642287  38.589007   3.289739  20.573721  6.206801  1.893678   7.065370  3.344172  159.211958  48.259689   3.950035   7.170398  23.804655
t3426   6.642357  38.589540   3.289653  20.573947  6.207129  1.893678   7.065182  3.344344  159.212854  48.260563   3.949301   7.171512  23.800517
t3427   6.642428  38.590072   3.289568  20.574172  6.207457  1.893677   7.064993  3.344516  159.213749  48.261437   3.948568   7.172625  23.796382
t3428   6.642498  38.590605   3.289483  20.574398  6.207786  1.893677   7.064805  3.344687  159.214642  48.262311   3.947834   7.173738  23.792249
t3429   6.642568  38.591137   3.289398  20.574623  6.208114  1.893677   7.064618  3.344859  159.215535  48.263185   3.947102   7.174850  23.788117
t3430   6.642638  38.591670   3.289313  20.574849  6.208442  1.893676   7.064430  3.345031  159.216426  48.264058   3.946370   7.175962  23.783989
t3431   6.642708  38.592202   3.289228  20.575075  6.208770  1.893676   7.064242  3.345202  159.217316  48.264931   3.945638   7.177074  23.779862
t3432   6.642779  38.592735   3.289143  20.575301  6.209097  1.893675   7.064054  3.345374  159.218205  48.265803   3.944907   7.178185  23.775737
t3433   6.642849  38.593268   3.289058  20.575527  6.209425  1.893675   7.063867  3.345546  159.219094  48.266675   3.944176   7.179296  23.771615
t3434   6.642919  38.593801   3.288973  20.575753  6.209753  1.893675   7.063679  3.345717  159.219981  48.267547   3.943445   7.180407  23.767494
t3435   6.642990  38.594334   3.288888  20.575980  6.210080  1.893674   7.063492  3.345888  159.220867  48.268419   3.942715   7.181517  23.763376
t3436   6.643060  38.594866   3.288804  20.576206  6.210408  1.893674   7.063304  3.346060  159.221752  48.269290   3.941986   7.182627  23.759260
t3437   6.643130  38.595399   3.288719  20.576432  6.210735  1.893673   7.063117  3.346231  159.222635  48.270162   3.941257   7.183737  23.755146
