              S_ALK           S_I         S_ND          S_NH         S_NO       S_O           S_S        X_BA         X_BH          X_I         X_ND          X_P          X_S
t189     929.124227   5765.305378   969.489256   1543.689477   282.760013  0.114911   6510.542625  158.180153  8423.341852  2655.007567  1176.396562    24.534324  4980.110974
t190     934.267912   5795.710892   972.586407   1553.812614   282.822788  0.115624   6535.117356  158.147729  8425.041083   2654.56248  1176.010403    24.712225  4979.628814
t191     939.412695   5826.114923   975.666916   1563.952395   282.883823  0.116338   6559.659661  158.115273  8426.707089  2654.116783   1175.62497    24.890693  4979.153236
t192     944.558561   5856.517464   978.730869   1574.108741   282.943223  0.117053   6584.170064  158.082793  8428.340127  2653.670567  1175.240305    25.069723  4978.684382
t193     949.705496   5886.918508   981.778353    1584.28157   283.001084  0.117768    6608.64906  158.050293  8429.940474  2653.223925  1174.856448    25.249309  4978.222389
t194     954.853488    5917.31805   984.809455   1594.470801   283.057501  0.118485   6633.097111   158.01778  8431.508425  2652.776946  1174.473442    25.429448  4977.767392
t195     960.002522   5947.716083   987.824263    1604.67635   283.112559  0.119204   6657.514655  157.985259  8433.044292  2652.329723  1174.091324    25.610133  4977.319522
t196     965.152587   5978.112602   990.822865   1614.898135   283.166342  0.119923   6681.902101  157.952736  8434.548401  2651.882347  1173.710133    25.791361  4976.878908
t197      970.30367     6008.5076   993.805349   1625.136072   283.218929  0.120643   6706.259834  157.920216  8436.021096  2651.434907  1173.329907    25.973126  4976.445673
t198     975.455758   6038.901071   996.771805   1635.390075   283.270393  0.121364   6730.588212  157.887706  8437.462732  2650.987495  1172.950684    26.155424  4976.019938
t199      980.60884   6069.293008   999.722323    1645.66006   283.320804  0.122086   6754.887572  157.855211  8438.873676  2650.540199  1172.572498     26.33825  4975.601822
t200     985.762904   6099.683407  1002.656992   1655.945941   283.370228   0.12281   6779.158229  157.822736  8440.254307  2650.093111  1172.195385    26.521599  4975.191437
t201     990.917938   6130.072261  1005.575903   1666.247632   283.418726  0.123534   6803.400475  157.790287  8441.605013  2649.646318  1171.819379    26.705467  4974.788895
t202     996.073932   6160.459563  1008.479145   1676.565046   283.466356  0.124259   6827.614585   157.75787  8442.926194  2649.199908  1171.444512     26.88985  4974.394302
t203    1001.230874   6190.845308  1011.366811   1686.898097   283.513175  0.124986   6851.800812   157.72549  8444.218255  2648.753968  1171.070819    27.074743  4974.007762
t204    1006.388753   6221.229489   1014.23899   1697.246697   283.559232  0.125713   6875.959392  157.693153  8445.481609  2648.308585  1170.698329    27.260141  4973.629375
t205     1011.54756   6251.612101  1017.095773    1707.61076   283.604577  0.126441   6900.090546  157.660863  8446.716674  2647.863844  1170.327074    27.446041  4973.259238
t206    1016.707283   6281.993137  1019.937251   1717.990197   283.649256  0.127171   6924.194478  157.628626  8447.923875  2647.419828  1169.957082    27.632438  4972.897442
t207    1021.867912   6312.372592  1022.763516   1728.384922   283.693311  0.127901   6948.271375  157.596447  8449.103639   2646.97662  1169.588383    27.819327  4972.544077
t208    1027.029438    6342.75046  1025.574658   1738.794847   283.736782  0.128633   6972.321412  157.564332  8450.256397  2646.534302  1169.221004    28.006705  4972.199228
t209     1032.19185   6373.126733  1028.370767   1749.219884   283.779708  0.129366    6996.34475  157.532285  8451.382582  2646.092953  1168.854972    28.194568  4971.862976
t210    1037.355139   6403.501408  1031.151936   1759.659946   283.822123  0.130099   7020.341537  157.500312  8452.482629  2645.652652  1168.490311    28.382911  4971.535398
t211    1042.519295   6433.874477  1033.918254   1770.114944   283.864062  0.130834    7044.31191  157.468416  8453.556973  2645.213475  1168.127048     28.57173  4971.216568
t212    1047.684309   6464.245934  1036.669812   1780.584792   283.905555  0.131569   7068.255995  157.436604   8454.60605  2644.775497  1167.765205    28.761022  4970.906554
t213    1052.850172   6494.615774  1039.406701   1791.069402   283.946632  0.132306   7092.173905  157.404878  8455.630293  2644.338792  1167.404805    28.950781  4970.605423
t214    1058.016875   6524.983991  1042.129011   1801.568686    283.98732  0.133044   7116.065747  157.373245  8456.630136  2643.903431  1167.045869    29.141005  4970.313235
t215    1063.184408   6555.350579  1044.836831   1812.082557   284.027645  0.133783   7139.931617  157.341708  8457.606009  2643.469484  1166.688418     29.33169  4970.030048
t216    1068.352764   6585.715531  1047.530252   1822.610929   284.067631  0.134522   7163.771601  157.310271   8458.55834  2643.037017  1166.332472    29.522831  4969.755913
t217    1073.521933   6616.078842  1050.209363   1833.153715   284.107301  0.135263    7187.58578  157.278939  8459.487555  2642.606097  1165.978047    29.714424   4969.49088
t218    1078.691906   6646.440507  1052.874253   1843.710828   284.146676  0.136005   7211.374224  157.247715  8460.394074  2642.176787  1165.625163    29.906467  4969.234993
t219    1083.862676   6676.800518  1055.525012   1854.282181   284.185775  0.136748   7235.136999  157.216605  8461.278314  2641.749148  1165.273835    30.098954  4968.988292
t220    1089.034234   6707.158871  1058.161728   1864.867689   284.224619  0.137492   7258.874164   157.18561  8462.140687  2641.323239  1164.924078    30.291883  4968.750813
t221    1094.206571   6737.515558  1060.784489   1875.467267   284.263223  0.138236   7282.585769  157.154735  8462.981601  2640.899117  1164.575905    30.485249  4968.522588
t222     1099.37968   6767.870576  1063.393383   1886.080828   284.301605  0.138982   7306.271862  157.123983  8463.801457  2640.476837  1164.229331    30.679049  4968.303643
t223    1104.553553   6798.223917  1065.988498   1896.708288   284.339779  0.139729   7329.932484  157.093358  8464.600651  2640.056451  1163.884367     30.87328  4968.094002
t224    1109.728181   6828.575575  1068.569921   1907.349561   284.377761  0.140477    7353.56767  157.062863  8465.379574  2639.638009  1163.541024    31.067937  4967.893684
t225    1114.903557   6858.925546  1071.137739   1918.004564   284.415563  0.141226   7377.177452  157.032501  8466.138608   2639.22156  1163.199311    31.263016  4967.702703
t226    1120.079673   6889.273822  1073.692039   1928.673213   284.453197  0.141976   7400.761858  157.002274   8466.87813  2638.807149  1162.859238    31.458516   4967.52107
t227    1125.256522   6919.620399  1076.232906   1939.355424   284.490677  0.142727   7424.320911  156.972187  8467.598513  2638.394819  1162.520811    31.654431  4967.348791
t228    1130.434096   6949.965269  1078.760426   1950.051113   284.528012  0.143479   7447.854629   156.94224  8468.300118  2637.984611  1162.184038    31.850758  4967.185868
t229    1135.612386   6980.308429  1081.274685   1960.760198   284.565214  0.144232    7471.36303  156.912437  8468.983304  2637.576565  1161.848925    32.047493  4967.032301
t230    1140.791387   7010.649871  1083.775766   1971.482597   284.602291  0.144987   7494.846126   156.88278  8469.648419  2637.170717  1161.515475    32.244634  4966.888082
t231     1145.97109    7040.98959  1086.263756   1982.218227   284.639253  0.145742   7518.303927  156.853272  8470.295807  2636.767102  1161.183693    32.442177  4966.753204
t232    1151.151489    7071.32758  1088.738737   1992.967008   284.676108  0.146498   7541.736441  156.823914  8470.925802  2636.365751  1160.853582    32.640118  4966.627652
t233    1156.332575   7101.663835  1091.200794   2003.728856   284.712865  0.147255   7565.143672  156.794709  8471.538732  2635.966696  1160.525144    32.838453  4966.511409
t234    1161.514343   7131.998349  1093.650008   2014.503694    284.74953  0.148013   7588.525622  156.765658   8472.13492  2635.569964  1160.198378     33.03718  4966.404456
t235    1166.696784   7162.331117  1096.086463   2025.291438    284.78611  0.148773   7611.882292  156.736763  8472.714678  2635.175581  1159.873286    33.236294  4966.306768
t236    1171.879892   7192.662133  1098.510242   2036.092011   284.822613  0.149533    7635.21368  156.708026  8473.278313  2634.783572  1159.549867    33.435793  4966.218318
t237    1177.063661   7222.991391  1100.921424   2046.905333   284.859044  0.150294   7658.519783  156.679448  8473.826125  2634.393958  1159.228119    33.635674  4966.139075
t238    1182.248082   7253.318885  1103.320093   2057.731325   284.895409  0.151057   7681.800595   156.65103  8474.358407   2634.00676  1158.908039    33.835931  4966.069005
t239    1187.433149   7283.644609  1105.706329   2068.569908   284.931713   0.15182   7705.056109  156.622774  8474.875442  2633.621996  1158.589625    34.036564  4966.008071
t240    1192.618856   7313.968558  1108.080211   2079.421004   284.967961  0.152585   7728.286319  156.594682  8475.377511  2633.239683  1158.272873    34.237567  4965.956233
t241    1197.805195   7344.290725   1110.44182   2090.284537   285.004158   0.15335   7751.491213  156.566753  8475.864886  2632.859835  1157.957777    34.438938  4965.913449
t242    1202.992161   7374.611106  1112.791235   2101.160428   285.040309  0.154117   7774.670783  156.538989   8476.33783  2632.482465  1157.644332    34.640673  4965.879672
t243    1208.179745   7404.929694  1115.128536   2112.048602   285.076417  0.154885   7797.825016  156.511391  8476.796604  2632.107585  1157.332533     34.84277  4965.854855
t244    1213.367943   7435.246483  1117.453799   2122.948983   285.112486  0.155653   7820.953899   156.48396  8477.241458  2631.735204  1157.022373    35.045224  4965.838946
t245    1218.556747   7465.561468  1119.767105   2133.861494   285.148521  0.156423    7844.05742  156.456695   8477.67264  2631.365331  1156.713844    35.248033  4965.831893
t246    1223.746152   7495.874642  1122.068528   2144.786061   285.184523  0.157194   7867.135564  156.429599  8478.090389  2630.997972  1156.406939    35.451194   4965.83364
t247    1228.936149   7526.186001  1124.358148   2155.722609   285.220497  0.157966   7890.188316  156.402671  8478.494939  2630.633133  1156.101649    35.654702   4965.84413
t248    1234.126734   7556.495537   1126.63604   2166.671063   285.256446  0.158739   7913.215661  156.375911  8478.886518  2630.270819  1155.797965    35.858556  4965.863302
t249      1239.3179   7586.803246  1128.902281   2177.631351   285.292372  0.159513   7936.217584   156.34932  8479.265348   2629.91103  1155.495877    36.062752  4965.891096
t250     1244.50964   7617.109122  1131.156945   2188.603399   285.328278  0.160288   7959.194067  156.322899  8479.631646   2629.55377  1155.195377    36.267286  4965.927447
t251    1249.701948   7647.413158  1133.400109   2199.587134   285.364166  0.161064   7982.145093  156.296646  8479.985623  2629.199038  1154.896452    36.472155  4965.972291
t252    1254.894819   7677.715349  1135.631846   2210.582483   285.400038  0.161841   8005.070646  156.270564  8480.327486  2628.846834  1154.599094    36.677357  4966.025561
t253    1260.088246   7708.015689  1137.852231   2221.589376   285.435898  0.162619   8027.970708   156.24465  8480.657436  2628.497155  1154.303289    36.882889  4966.087188
t254    1265.282223   7738.314172  1140.061337    2232.60774   285.471746  0.163398   8050.845261  156.218906  8480.975669  2628.149998  1154.009028    37.088746  4966.157103
t255    1270.476744   7768.610793  1142.259239   2243.637505   285.507585  0.164179   8073.694287  156.193332  8481.282377   2627.80536  1153.716297    37.294927  4966.235234
t256    1275.671802   7798.905545  1144.446007   2254.678601   285.543416   0.16496   8096.517768  156.167926  8481.577746  2627.463236  1153.425085    37.501427   4966.32151
t257    1280.867393   7829.198423  1146.621716   2265.730957   285.579242  0.165742   8119.315686   156.14269  8481.861959   2627.12362  1153.135379    37.708245  4966.415858
