          H_grow  Han_grow        A_grow   decay_H   decay_A   Ammonia  hydro_org   hydro_N
t            NaN       NaN           NaN       NaN       NaN       NaN        NaN       NaN
t14738  0.000019  0.000314  5.556407e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14739  0.000019  0.000314  5.556419e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14740  0.000019  0.000314  5.556432e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14741  0.000019  0.000314  5.556444e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14742  0.000019  0.000314  5.556457e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14743  0.000019  0.000314  5.556469e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14744  0.000019  0.000314  5.556482e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14745  0.000019  0.000314  5.556494e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14746  0.000019  0.000314  5.556507e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14747  0.000019  0.000314  5.556519e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14748  0.000019  0.000314  5.556532e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14749  0.000019  0.000314  5.556544e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14750  0.000019  0.000314  5.556557e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14751  0.000019  0.000314  5.556569e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14752  0.000019  0.000314  5.556582e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14753  0.000019  0.000314  5.556594e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14754  0.000019  0.000314  5.556607e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14755  0.000019  0.000314  5.556619e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14756  0.000019  0.000314  5.556632e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14757  0.000019  0.000314  5.556644e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14758  0.000019  0.000314  5.556657e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14759  0.000019  0.000314  5.556669e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14760  0.000019  0.000314  5.556682e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14761  0.000019  0.000314  5.556694e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14762  0.000019  0.000314  5.556707e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14763  0.000019  0.000314  5.556719e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14764  0.000019  0.000314  5.556732e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14765  0.000019  0.000314  5.556744e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14766  0.000019  0.000314  5.556756e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14767  0.000019  0.000314  5.556769e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14768  0.000019  0.000314  5.556781e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14769  0.000019  0.000314  5.556794e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14770  0.000019  0.000314  5.556806e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14771  0.000019  0.000314  5.556819e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14772  0.000019  0.000314  5.556831e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14773  0.000019  0.000314  5.556843e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14774  0.000019  0.000314  5.556856e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14775  0.000019  0.000314  5.556868e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14776  0.000019  0.000314  5.556881e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14777  0.000019  0.000314  5.556893e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14778  0.000019  0.000314  5.556906e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14779  0.000019  0.000314  5.556918e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14780  0.000019  0.000314  5.556930e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14781  0.000019  0.000314  5.556943e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14782  0.000019  0.000314  5.556955e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14783  0.000019  0.000314  5.556968e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14784  0.000019  0.000314  5.556980e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14785  0.000019  0.000314  5.556992e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14786  0.000019  0.000314  5.557005e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14787  0.000019  0.000314  5.557017e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14788  0.000019  0.000314  5.557029e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14789  0.000019  0.000314  5.557042e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14790  0.000019  0.000314  5.557054e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14791  0.000019  0.000314  5.557066e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14792  0.000019  0.000314  5.557079e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14793  0.000019  0.000314  5.557091e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14794  0.000019  0.000314  5.557104e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14795  0.000019  0.000314  5.557116e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14796  0.000019  0.000314  5.557128e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14797  0.000019  0.000314  5.557141e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14798  0.000019  0.000314  5.557153e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14799  0.000019  0.000314  5.557165e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14800  0.000019  0.000314  5.557178e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14801  0.000019  0.000314  5.557190e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14802  0.000019  0.000314  5.557202e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14803  0.000019  0.000314  5.557215e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14804  0.000019  0.000314  5.557227e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14805  0.000019  0.000314  5.557239e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14806  0.000019  0.000314  5.557251e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14807  0.000019  0.000314  5.557264e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14808  0.000019  0.000314  5.557276e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14809  0.000019  0.000314  5.557288e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14810  0.000019  0.000314  5.557301e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14811  0.000019  0.000314  5.557313e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14812  0.000019  0.000314  5.557325e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14813  0.000019  0.000314  5.557338e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14814  0.000019  0.000314  5.557350e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14815  0.000019  0.000314  5.557362e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14816  0.000019  0.000314  5.557374e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14817  0.000019  0.000314  5.557387e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14818  0.000019  0.000314  5.557399e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14819  0.000019  0.000314  5.557411e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14820  0.000019  0.000314  5.557423e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14821  0.000019  0.000314  5.557436e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14822  0.000019  0.000314  5.557448e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14823  0.000019  0.000314  5.557460e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14824  0.000019  0.000314  5.557472e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14825  0.000019  0.000314  5.557485e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14826  0.000019  0.000314  5.557497e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14827  0.000019  0.000314  5.557509e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14828  0.000019  0.000314  5.557521e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14829  0.000019  0.000314  5.557534e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14830  0.000019  0.000314  5.557546e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14831  0.000019  0.000314  5.557558e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14832  0.000019  0.000314  5.557570e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14833  0.000019  0.000314  5.557583e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14834  0.000019  0.000314  5.557595e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14835  0.000019  0.000314  5.557607e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14836  0.000019  0.000314  5.557619e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14837  0.000019  0.000314  5.557631e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14838  0.000019  0.000314  5.557644e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14839  0.000019  0.000314  5.557656e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14840  0.000019  0.000314  5.557668e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14841  0.000019  0.000314  5.557680e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14842  0.000019  0.000314  5.557692e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14843  0.000019  0.000314  5.557705e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14844  0.000019  0.000314  5.557717e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14845  0.000019  0.000314  5.557729e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14846  0.000019  0.000314  5.557741e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14847  0.000019  0.000314  5.557753e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14848  0.000019  0.000314  5.557765e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14849  0.000019  0.000314  5.557778e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14850  0.000019  0.000314  5.557790e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14851  0.000019  0.000314  5.557802e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14852  0.000019  0.000314  5.557814e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14853  0.000019  0.000314  5.557826e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14854  0.000019  0.000314  5.557838e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14855  0.000019  0.000314  5.557850e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14856  0.000019  0.000314  5.557863e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14857  0.000019  0.000314  5.557875e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14858  0.000019  0.000314  5.557887e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14859  0.000019  0.000314  5.557899e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14860  0.000019  0.000314  5.557911e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14861  0.000019  0.000314  5.557923e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14862  0.000019  0.000314  5.557935e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14863  0.000019  0.000314  5.557947e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14864  0.000019  0.000314  5.557960e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14865  0.000019  0.000314  5.557972e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14866  0.000019  0.000314  5.557984e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14867  0.000019  0.000314  5.557996e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14868  0.000019  0.000314  5.558008e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14869  0.000019  0.000314  5.558020e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14870  0.000019  0.000314  5.558032e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14871  0.000019  0.000314  5.558044e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14872  0.000019  0.000314  5.558056e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14873  0.000019  0.000314  5.558068e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14874  0.000019  0.000314  5.558081e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14875  0.000019  0.000314  5.558093e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14876  0.000019  0.000314  5.558105e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14877  0.000019  0.000314  5.558117e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14878  0.000019  0.000314  5.558129e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14879  0.000019  0.000314  5.558141e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14880  0.000019  0.000314  5.558153e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14881  0.000019  0.000314  5.558165e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14882  0.000019  0.000314  5.558177e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14883  0.000019  0.000314  5.558189e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14884  0.000019  0.000314  5.558201e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14885  0.000019  0.000314  5.558213e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14886  0.000019  0.000314  5.558225e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14887  0.000019  0.000314  5.558237e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14888  0.000019  0.000314  5.558249e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14889  0.000019  0.000314  5.558261e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14890  0.000019  0.000314  5.558273e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14891  0.000019  0.000314  5.558285e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14892  0.000019  0.000314  5.558297e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14893  0.000019  0.000314  5.558309e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14894  0.000019  0.000314  5.558321e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14895  0.000019  0.000314  5.558333e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14896  0.000019  0.000314  5.558345e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14897  0.000019  0.000314  5.558357e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14898  0.000019  0.000314  5.558369e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14899  0.000019  0.000314  5.558381e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14900  0.000019  0.000314  5.558393e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14901  0.000019  0.000314  5.558405e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14902  0.000019  0.000314  5.558417e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14903  0.000019  0.000314  5.558429e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14904  0.000019  0.000314  5.558441e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14905  0.000019  0.000314  5.558453e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14906  0.000019  0.000314  5.558465e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14907  0.000019  0.000314  5.558477e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14908  0.000019  0.000314  5.558489e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14909  0.000019  0.000314  5.558501e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14910  0.000019  0.000314  5.558513e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14911  0.000019  0.000314  5.558525e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14912  0.000019  0.000314  5.558537e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14913  0.000019  0.000314  5.558549e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14914  0.000019  0.000314  5.558561e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14915  0.000019  0.000314  5.558573e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14916  0.000019  0.000314  5.558585e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14917  0.000019  0.000314  5.558597e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14918  0.000019  0.000314  5.558609e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14919  0.000019  0.000314  5.558621e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14920  0.000019  0.000314  5.558633e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14921  0.000019  0.000314  5.558645e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14922  0.000019  0.000314  5.558656e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14923  0.000019  0.000314  5.558668e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14924  0.000019  0.000314  5.558680e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14925  0.000019  0.000314  5.558692e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14926  0.000019  0.000314  5.558704e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14927  0.000019  0.000314  5.558716e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14928  0.000019  0.000314  5.558728e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14929  0.000019  0.000314  5.558740e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14930  0.000019  0.000314  5.558752e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14931  0.000019  0.000314  5.558764e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14932  0.000019  0.000314  5.558775e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14933  0.000019  0.000314  5.558787e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14934  0.000019  0.000314  5.558799e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14935  0.000019  0.000314  5.558811e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14936  0.000019  0.000314  5.558823e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14937  0.000019  0.000314  5.558835e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14938  0.000019  0.000314  5.558847e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14939  0.000019  0.000314  5.558859e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14940  0.000019  0.000314  5.558870e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14941  0.000019  0.000314  5.558882e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14942  0.000019  0.000314  5.558894e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14943  0.000019  0.000314  5.558906e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14944  0.000019  0.000314  5.558918e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14945  0.000019  0.000314  5.558930e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14946  0.000019  0.000314  5.558942e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14947  0.000019  0.000314  5.558953e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14948  0.000019  0.000314  5.558965e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14949  0.000019  0.000314  5.558977e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14950  0.000019  0.000314  5.558989e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14951  0.000019  0.000314  5.559001e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14952  0.000019  0.000314  5.559013e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14953  0.000019  0.000314  5.559024e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14954  0.000019  0.000314  5.559036e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14955  0.000019  0.000314  5.559048e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14956  0.000019  0.000314  5.559060e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14957  0.000019  0.000314  5.559072e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14958  0.000019  0.000314  5.559083e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14959  0.000019  0.000314  5.559095e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14960  0.000019  0.000314  5.559107e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14961  0.000019  0.000314  5.559119e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14962  0.000019  0.000314  5.559131e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14963  0.000019  0.000314  5.559142e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14964  0.000019  0.000314  5.559154e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14965  0.000019  0.000314  5.559166e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14966  0.000019  0.000314  5.559178e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14967  0.000019  0.000314  5.559189e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14968  0.000019  0.000314  5.559201e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14969  0.000019  0.000314  5.559213e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14970  0.000019  0.000314  5.559225e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14971  0.000019  0.000314  5.559236e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14972  0.000019  0.000314  5.559248e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14973  0.000019  0.000314  5.559260e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14974  0.000019  0.000314  5.559272e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14975  0.000019  0.000314  5.559283e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14976  0.000019  0.000314  5.559295e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14977  0.000019  0.000314  5.559307e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14978  0.000019  0.000314  5.559319e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14979  0.000019  0.000314  5.559330e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14980  0.000019  0.000314  5.559342e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14981  0.000019  0.000314  5.559354e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14982  0.000019  0.000314  5.559366e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14983  0.000019  0.000314  5.559377e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14984  0.000019  0.000314  5.559389e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14985  0.000019  0.000314  5.559401e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14986  0.000019  0.000314  5.559412e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14987  0.000019  0.000314  5.559424e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14988  0.000019  0.000314  5.559436e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14989  0.000019  0.000314  5.559448e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14990  0.000019  0.000314  5.559459e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14991  0.000019  0.000314  5.559471e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14992  0.000019  0.000314  5.559483e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14993  0.000019  0.000314  5.559494e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14994  0.000019  0.000314  5.559506e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14995  0.000019  0.000314  5.559518e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14996  0.000019  0.000314  5.559529e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14997  0.000019  0.000314  5.559541e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14998  0.000019  0.000314  5.559553e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t14999  0.000019  0.000314  5.559564e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15000  0.000019  0.000314  5.559576e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15001  0.000019  0.000314  5.559588e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15002  0.000019  0.000314  5.559599e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15003  0.000019  0.000314  5.559611e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15004  0.000019  0.000314  5.559623e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15005  0.000019  0.000314  5.559634e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15006  0.000019  0.000314  5.559646e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15007  0.000019  0.000314  5.559658e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15008  0.000019  0.000314  5.559669e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15009  0.000019  0.000314  5.559681e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15010  0.000019  0.000314  5.559693e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15011  0.000019  0.000314  5.559704e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15012  0.000019  0.000314  5.559716e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15013  0.000019  0.000314  5.559727e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15014  0.000019  0.000314  5.559739e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15015  0.000019  0.000314  5.559751e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15016  0.000019  0.000314  5.559762e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15017  0.000019  0.000314  5.559774e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15018  0.000019  0.000314  5.559786e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15019  0.000019  0.000314  5.559797e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15020  0.000019  0.000314  5.559809e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15021  0.000019  0.000314  5.559820e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15022  0.000019  0.000314  5.559832e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15023  0.000019  0.000314  5.559844e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15024  0.000019  0.000314  5.559855e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15025  0.000019  0.000314  5.559867e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15026  0.000019  0.000314  5.559878e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15027  0.000019  0.000314  5.559890e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15028  0.000019  0.000314  5.559901e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15029  0.000019  0.000314  5.559913e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15030  0.000019  0.000314  5.559925e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15031  0.000019  0.000314  5.559936e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15032  0.000019  0.000314  5.559948e-07  0.000735  0.000005  0.000081   0.000528  0.000049
t15033  0.000019  0.000314  5.559959e-07  0.000735  0.000005  0.000081   0.000528  0.000049
